time,dev_id,sensor_name,temperature,humidity,battery,lat_long,location_picture_hyperlink
2024-09-15T05:31:50+00:00,r712-a7f9,Plaza,13.2,52.05,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-15T05:33:39+00:00,r712-4e85,Gum,12.42,55.09,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T13:30:46+00:00,r712-a7f7,Bench Hub,11.77,71.97,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T14:30:47+00:00,r712-a7f7,Bench Hub,11.59,73.03,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T14:31:34+00:00,r712-a7f9,Plaza,11.15,73.9,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T14:33:31+00:00,r712-4e85,Gum,11.5,72.77,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T15:31:28+00:00,r712-a7f9,Plaza,11.16,67.61,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T15:27:09+00:00,r712-a7f8,Elm,11.35,66.63,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-15T07:27:30+00:00,r712-a7f8,Elm,11.07,62.87,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-15T07:33:46+00:00,r712-4e85,Gum,11.16,63.18,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-15T09:31:03+00:00,r712-a7f7,Bench Hub,11.22,62.55,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T09:31:51+00:00,r712-a7f9,Plaza,10.71,60.23,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-15T08:31:51+00:00,r712-a7f9,Plaza,10.68,59.04,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-15T10:33:40+00:00,r712-4e85,Gum,10.65,61.33,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-14T19:31:00+00:00,r712-a7f7,Bench Hub,7.8,73.11,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-14T20:27:27+00:00,r712-a7f8,Elm,7.78,72.73,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T20:33:37+00:00,r712-4e85,Gum,7.74,73.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-14T21:27:28+00:00,r712-a7f8,Elm,7.94,75.59,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T22:27:28+00:00,r712-a7f8,Elm,9.42,71.72,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T22:33:37+00:00,r712-4e85,Gum,9.31,71.87,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-14T23:31:01+00:00,r712-a7f7,Bench Hub,10.9,66.44,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T00:31:01+00:00,r712-a7f7,Bench Hub,10.95,61.32,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T00:31:49+00:00,r712-a7f9,Plaza,13.75,53.2,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T17:31:35+00:00,r712-a7f9,Plaza,10.79,77.78,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T18:27:22+00:00,r712-a7f8,Elm,10.8,78.26,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-12T18:33:24+00:00,r712-4e85,Gum,10.68,79.28,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T19:30:48+00:00,r712-a7f7,Bench Hub,10.68,80.62,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T12:33:36+00:00,r712-4e85,Gum,12.08,69.01,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T12:31:39+00:00,r712-a7f9,Plaza,11.74,69.72,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T13:33:36+00:00,r712-4e85,Gum,11.58,70.03,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T13:30:52+00:00,r712-a7f7,Bench Hub,11.6,69.99,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T06:27:18+00:00,r712-a7f8,Elm,15.13,64.23,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T06:31:38+00:00,r712-a7f9,Plaza,15.18,61.96,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T05:27:18+00:00,r712-a7f8,Elm,15.49,63.27,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T05:30:50+00:00,r712-a7f7,Bench Hub,15.51,64.64,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T08:27:18+00:00,r712-a7f8,Elm,14.12,61.73,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T09:31:39+00:00,r712-a7f9,Plaza,13.85,61.37,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T10:27:19+00:00,r712-a7f8,Elm,13.68,65.85,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T10:30:51+00:00,r712-a7f7,Bench Hub,13.62,66.47,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T21:33:25+00:00,r712-4e85,Gum,11.67,79.12,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T23:27:16+00:00,r712-a7f8,Elm,12.87,75.55,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-12T23:33:26+00:00,r712-4e85,Gum,12.9,75.34,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T00:30:56+00:00,r712-a7f7,Bench Hub,13.76,73.25,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T01:27:17+00:00,r712-a7f8,Elm,14.07,69.99,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T02:33:26+00:00,r712-4e85,Gum,14.96,72.19,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T03:30:50+00:00,r712-a7f7,Bench Hub,15.7,70.66,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T04:27:17+00:00,r712-a7f8,Elm,15.32,68.15,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T04:31:37+00:00,r712-a7f9,Plaza,16.69,61.94,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T14:30:59+00:00,r712-a7f7,Bench Hub,11.7,69.09,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T14:27:20+00:00,r712-a7f8,Elm,11.69,68.9,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-13T16:31:40+00:00,r712-a7f9,Plaza,11.49,72.2,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T16:33:44+00:00,r712-4e85,Gum,11.47,73.33,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T17:31:41+00:00,r712-a7f9,Plaza,10.72,79.52,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T18:31:41+00:00,r712-a7f9,Plaza,10.43,81.89,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T19:31:41+00:00,r712-a7f9,Plaza,9.64,86.53,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T20:31:41+00:00,r712-a7f9,Plaza,9.28,89.67,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T21:33:45+00:00,r712-4e85,Gum,9.52,88.45,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-13T22:30:54+00:00,r712-a7f7,Bench Hub,9.01,87.57,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T22:31:42+00:00,r712-a7f9,Plaza,8.87,88.77,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-13T23:27:22+00:00,r712-a7f8,Elm,10.25,78.68,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T00:27:22+00:00,r712-a7f8,Elm,9.39,78.13,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T02:30:55+00:00,r712-a7f7,Bench Hub,10.01,74.4,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-14T02:31:43+00:00,r712-a7f9,Plaza,10.13,69.4,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-14T03:31:43+00:00,r712-a7f9,Plaza,7.83,75.38,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-14T03:27:23+00:00,r712-a7f8,Elm,10.08,68.8,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T09:30:57+00:00,r712-a7f7,Bench Hub,9.88,65.4,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-14T11:33:41+00:00,r712-4e85,Gum,9.8,66.51,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-14T12:31:05+00:00,r712-a7f7,Bench Hub,9.52,66.82,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-14T07:27:24+00:00,r712-a7f8,Elm,10.39,60.42,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T14:31:46+00:00,r712-a7f9,Plaza,9.7,68.7,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-14T14:33:42+00:00,r712-4e85,Gum,9.37,68.47,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-15T02:31:49+00:00,r712-a7f9,Plaza,13.09,49.53,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-15T04:31:02+00:00,r712-a7f7,Bench Hub,12.17,56.72,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T04:33:38+00:00,r712-4e85,Gum,11.79,58.13,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-15T13:31:11+00:00,r712-a7f7,Bench Hub,9.23,65.72,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T13:27:32+00:00,r712-a7f8,Elm,9.22,65.32,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-15T13:33:41+00:00,r712-4e85,Gum,9.15,65.61,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-15T14:31:53+00:00,r712-a7f9,Plaza,8.36,66.48,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-15T14:33:41+00:00,r712-4e85,Gum,8.56,66.14,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T07:26:33+00:00,r712-a7f8,Elm,15.74,67.61,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T10:30:52+00:00,r712-a7f9,Plaza,16.16,66.97,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T10:26:33+00:00,r712-a7f8,Elm,15.99,69.07,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T01:30:09+00:00,r712-a7f7,Bench Hub,22.9,43.84,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T01:32:47+00:00,r712-4e85,Gum,23.03,44.51,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T02:26:37+00:00,r712-a7f8,Elm,23.97,41.47,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T02:30:55+00:00,r712-a7f9,Plaza,21.8,46.97,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T17:26:35+00:00,r712-a7f8,Elm,20.27,47.05,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T17:32:45+00:00,r712-4e85,Gum,20.42,49.01,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T18:30:15+00:00,r712-a7f7,Bench Hub,19.74,47.17,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T18:26:35+00:00,r712-a7f8,Elm,19.79,46.25,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T20:32:46+00:00,r712-4e85,Gum,20.35,41.83,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T21:26:36+00:00,r712-a7f8,Elm,20.37,39.42,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T22:30:09+00:00,r712-a7f7,Bench Hub,20.19,41.44,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T22:30:54+00:00,r712-a7f9,Plaza,19.89,41.83,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T23:30:09+00:00,r712-a7f7,Bench Hub,20.2,44.16,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T23:32:54+00:00,r712-4e85,Gum,20.24,44.66,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T00:26:36+00:00,r712-a7f8,Elm,20.98,44.64,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T00:30:55+00:00,r712-a7f9,Plaza,21.62,42.94,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T05:32:55+00:00,r712-4e85,Gum,18.87,65.52,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T06:26:38+00:00,r712-a7f8,Elm,19.83,61.37,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T07:30:11+00:00,r712-a7f7,Bench Hub,16.38,78.74,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T13:26:46+00:00,r712-a7f8,Elm,13.52,76.07,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T14:30:58+00:00,r712-a7f9,Plaza,12.93,78.15,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T13:30:07+00:00,r712-a7f7,Bench Hub,16.91,68.19,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T03:26:32+00:00,r712-a7f8,Elm,18.62,46.4,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T03:30:11+00:00,r712-a7f7,Bench Hub,18.7,46.61,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T04:30:50+00:00,r712-a7f9,Plaza,16.57,60.84,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T04:32:42+00:00,r712-4e85,Gum,16.41,59.18,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T05:30:05+00:00,r712-a7f7,Bench Hub,15.9,63.65,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T05:32:43+00:00,r712-4e85,Gum,16.1,62.25,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T08:30:11+00:00,r712-a7f7,Bench Hub,16.05,73.6,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T08:30:57+00:00,r712-a7f9,Plaza,15.61,75.34,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T09:30:11+00:00,r712-a7f7,Bench Hub,15.68,72.78,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T09:26:39+00:00,r712-a7f8,Elm,15.91,72.0,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T09:32:56+00:00,r712-4e85,Gum,15.45,74.56,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T10:30:57+00:00,r712-a7f9,Plaza,13.5,74.82,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T10:32:49+00:00,r712-4e85,Gum,13.83,73.48,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T11:26:46+00:00,r712-a7f8,Elm,13.86,73.51,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T15:30:07+00:00,r712-a7f7,Bench Hub,17.62,66.64,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T18:30:13+00:00,r712-a7f7,Bench Hub,11.41,80.38,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T18:30:59+00:00,r712-a7f9,Plaza,10.74,81.87,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T18:26:41+00:00,r712-a7f8,Elm,11.25,79.98,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T19:26:41+00:00,r712-a7f8,Elm,10.7,79.88,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T22:30:21+00:00,r712-a7f7,Bench Hub,12.31,73.28,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T23:26:42+00:00,r712-a7f8,Elm,13.93,67.93,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T23:31:01+00:00,r712-a7f9,Plaza,15.02,61.37,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T00:30:15+00:00,r712-a7f7,Bench Hub,15.52,58.4,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T05:30:16+00:00,r712-a7f7,Bench Hub,18.91,40.46,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T05:32:54+00:00,r712-4e85,Gum,18.77,41.33,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T06:31:02+00:00,r712-a7f9,Plaza,18.48,41.33,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T07:26:44+00:00,r712-a7f8,Elm,17.83,45.57,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T07:30:17+00:00,r712-a7f7,Bench Hub,17.88,45.32,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T01:31:01+00:00,r712-a7f9,Plaza,17.76,43.61,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T03:26:43+00:00,r712-a7f8,Elm,18.89,37.9,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T03:31:01+00:00,r712-a7f9,Plaza,19.45,33.79,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T03:32:53+00:00,r712-4e85,Gum,18.29,39.02,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T04:26:43+00:00,r712-a7f8,Elm,19.33,38.47,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
